is_incumbent,cycle ,not_seeking_reelection,other_office_sought ,other_fec_id ,name,pty ,party ,fec_id ,pcc ,election_year,state,office,office_district,term_class,total_receipts,total_contributions,total_disbursements,outstanding_loans,cash_on_hand,cash_on_hand_date,total_independent_expenditures,independent_expenditures_supporting,independent_expenditures_opposing
False,2016,False,,,"MEJIAS, ROBERT JUNIOR MR",IDP,,P60007101,,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SPARKS, DANIEL",IND,,H6MS01230,,2015,MS,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STRICKLAND, TED",DEM,D,S6OH00254,C00573212,2016,OH,S,00,3,1709075.00,1707102.00,494320.00,0.00,1214754.00,2015-06-30,14438.45,113.45,14325.00
False,2016,False,,,"MARCINEK, ALOYSIUS R",IND,,P00001099,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CHAFFETZ, JASON",REP,R,H8UT03089,C00431684,2016,UT,H,03,,296519.00,85448.00,203896.57,0.00,402000.11,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"RUNDBERG, JIM L",REP,R,P20002051,C00572446,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HILL, CHRISTOPHER V",REP,R,P20002838,C00567743,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PIRKLE, GREGORY D.",REP,R,H6MS01172,C00574293,2015,MS,H,01,,462392.04,213756.00,461070.80,248400.00,1321.24,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SMITH, THOMAS BENJAMIN",UNK,,P60009180,C00581900,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"DUCKWORTH, L. TAMMY",DEM,D,H6IL06141,C00498634,2016,IL,H,08,,365754.61,166319.30,1400116.81,0.00,17925.12,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CARROLL, JERRY LEON",OTH,,S2CA00591,C00277525,2016,CA,S,00,3,20.00,0.00,20.00,1685.00,10.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"BRADY, KEVIN",REP,R,H6TX08100,C00311043,2016,TX,H,08,,589106.03,180934.76,291426.17,0.00,955967.28,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WARNER, STANLEY WESLEY",REP,R,P60009214,C00582023,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LINDER, MATTHEW STEVEN",DEM,D,P60007150,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CAMPBELL, JOHNNIE C",NNE,,P60005147,C00556852,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"REED, C C",OTH,,P60006368,C00575225,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COFFMAN, MIKE REP.",REP,R,H8CO06138,C00570457,2016,CO,H,06,,627375.85,421865.78,171546.18,0.00,478352.87,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"SMITH, ADRIAN",REP,R,H6NE03115,C00412890,2016,NE,H,03,,309512.23,63699.50,161636.65,0.00,932314.81,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JONES, DANIEL KARL",AIP,,P60008497,,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CRAWFORD, ERIC ALAN RICK",REP,R,H0AR01083,C00462374,2016,AR,H,01,,191883.00,98883.00,160858.76,0.00,429054.77,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BACON, DONALD JOHN MR.",REP,R,H6NE02125,,2016,NE,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHERIDAN, TIMOTHY J",DEM,D,H4CA42086,C00546580,2016,CA,H,42,,1431.26,600.00,2542.90,4265.13,17972.80,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"GOSAR, PAUL ANTHONY",REP,R,H0AZ01259,C00461806,2016,AZ,H,04,,116565.24,54565.00,25049.40,0.00,204327.93,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WOLF, AUGUST L",REP,R,S6CT05090,C00577536,2016,CT,S,00,3,260801.00,260801.00,67978.00,10791.00,192823.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"HAGEDORN, JAMES",REP,R,H0MN01045,C00550707,2016,MN,H,01,,52207.63,40910.00,19227.49,31583.52,35277.49,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"NANCE, KATHRYN D",REP,R,H6CA09098,C00572404,2016,CA,H,09,,23247.00,23147.00,18542.69,100.00,4704.31,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"BUCHANAN, VERNON",REP,R,H6FL13148,C00412759,2016,FL,H,16,,604669.04,427405.00,108456.41,0.00,1220925.20,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"STETSON, JOSEPH ARTHUR",REP,R,P60007481,C00577775,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OAWLAWOLWADOL, PRINCESS",NNE,,P60009750,C00583328,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BECK, CHRISTOPHER T",DEM,D,H6MD05198,C00572750,2016,MD,H,05,,6125.88,6125.88,2677.96,0.00,3447.92,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MELUSKEY, ALEXANDER",REP,R,S6AZ00217,C00574350,2016,AZ,S,00,3,109283.00,21283.00,92273.00,88000.00,17009.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BRANNAN, DANIEL LESTER",REP,R,P60009065,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MITCHELL-KING, CHARLES IVAN",IND,,P60009529,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NUNO, ROGELIO",IND,,P60009768,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ANDREWS, CHARLES PERRY III",REP,R,P60005592,C00570358,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EVANS, MERVIN LEON",DEM,D,S4CA00191,C00570267,2016,CA,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ALLEN-REESE, POGO MOCHELLO",REP,R,P60005121,C00557504,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"TIBERI, PATRICK J.",REP,R,H0OH12062,C00347492,2016,OH,H,12,,866704.42,265340.60,254866.91,0.00,3113820.27,2015-06-30,4.30,4.30,0.00
False,2016,False,,,"SCRUGGS, MICHAEL W REVEREND",IND,,P60008067,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"WOODALL, ROB REP.",REP,R,H0GA07133,C00482307,2016,GA,H,07,,164715.80,70196.00,148176.32,0.00,66687.94,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CORREA, JOSE LUIS (LOU) MR.",DEM,D,H6CA46116,C00578302,2016,CA,H,46,,103680.00,82680.00,4118.54,418.56,99561.46,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"COOPER, JAMES H S",DEM,D,H2TN05131,C00376665,2016,TN,H,05,,86821.96,14975.00,121861.93,0.00,820500.60,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"HASTINGS, ALCEE L",DEM,D,H2FL23021,C00269837,2016,FL,H,20,,146246.43,98975.00,136656.91,0.00,164046.47,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LONG, CHARLES ANTHONY",REP,R,P60009040,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CANNADAY, PAUL BENJAMIN-DIELMAN",IND,,P60005188,C00557744,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SHELBY, RICHARD C",REP,R,S6AL00013,C00193623,2016,AL,S,,3,847325.00,798815.00,133359.00,0.00,18769396.00,2015-06-30,,,
False,2016,False,,,"HOLCOMB, DAVID CHRISTOPHER",IND,,P20004719,C00513630,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MCMORRIS RODGERS, CATHY",REP,R,H4WA05077,C00390476,2016,WA,H,05,,901384.00,357015.00,654071.00,183396.00,430067.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"GREGORY, DUWAYNE",DEM,D,H6NY02124,C00578260,2016,NY,H,02,,60627.73,57777.73,10360.20,0.00,50267.53,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WESTLUND, KELLY",DEM,D,H4WI07095,C00553370,2016,WI,H,07,,1453.20,409.31,2721.25,0.00,83.14,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"NORCROSS, DONALD W",DEM,D,H4NJ01084,C00558320,2016,NJ,H,01,,302138.56,128138.50,261225.32,87099.14,66833.28,2015-06-30,1900.81,1900.81,0.00
False,2016,False,,,"MITCHELL, PAUL III",REP,R,H4MI04118,C00561423,2016,MI,H,10,,16000.00,0.00,16000.00,0.00,0.00,2015-06-19,0.00,0.00,0.00
False,2016,False,,,"POWELL, MARK EDWARD",OTH,,H6CA00147,C00497495,2016,CA,H,50,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KELLY, JOHN TRENT",REP,R,H6MS01131,C00573980,2015,MS,H,01,,560246.85,325188.85,420335.26,0.00,132821.63,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"LEWIS, JOHN R.",DEM,D,H6GA05217,C00202416,2016,GA,H,05,,281603.71,167388.87,394221.17,0.00,71802.19,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SHERMAN, JEFFERSON WOODSON",REP,R,P60005345,C00575217,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"GARRETT, SCOTT REP.",REP,R,H8NJ05052,C00386110,2016,NJ,H,05,,385247.12,164945.33,173082.05,0.00,2193586.97,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"HOLDING, GEORGE E MR.",REP,R,H2NC13110,C00499236,2016,NC,H,13,,394834.58,96630.00,292850.58,279500.00,128966.02,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"PALZER, THOMAS EDWARD",REP,R,S6CA00675,C00576512,2016,CA,S,00,3,2783.00,2783.00,2442.00,0.00,241.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"COYNE PHD, THOMAS JOSEPH ",,,P60009511,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BISHOP, MIKE",REP,R,H4MI08135,C00561001,2016,MI,H,08,,284382.93,140993.42,96494.12,31871.92,228477.82,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WALKER, DORIS V",UNK,,P60005196,C00560318,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VEGA, ANGEL L.",DEM,D,H6FL10128,,2016,FL,H,10,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THOMAS, MAXWELL",REP,R,P60008794,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NATHAN, BRUCE",IND,,S6FL00327,C00579904,2016,FL,S,00,3,400.00,400.00,0.00,0.00,400.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LIEBERMAN, RICHARD ",DEM,D,H4LA06062,C00542472,2016,LA,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PETYO, MICHAEL EDWARD",REP,R,P60005626,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"PALMER, GARY",REP,R,H4AL06098,C00551374,2016,AL,H,06,,348258.75,254230.00,94819.99,0.00,443151.26,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"ROS-LEHTINEN, ILEANA",REP,R,H0FL18025,C00280537,2016,FL,H,27,,200072.28,118885.16,170730.71,0.00,1974092.42,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"DIAZ-BALART, MARIO",REP,R,H2FL25018,C00376087,2016,FL,H,25,,335146.97,124870.15,132243.20,0.00,838269.02,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"DAVIS, DERECK EUGENE",DEM,D,H6MD04233,,2016,MD,H,04,,188131.90,162640.90,19854.10,0.00,168277.80,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LEE, SUSIE",DEM,D,H6NV04020,C00578476,2016,NV,H,04,,330260.00,277760.00,4020.37,50000.00,326239.63,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ALAM, RABBI MD",,,S6MO00388,C00578799,2016,MO,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SARACENO, JOHN ANTHONY MR.",IND,,P60008380,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FIRMANI, JAMES PARIS",REP,R,P60009297,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HANEY, PERRY",DEM,D,H2CO00035,C00504852,2016,CO,H,06,,1001000.00,0.00,6692.50,1116500.00,994468.15,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"FELDMAN, MARC ALLAN",LIB,,P60005725,C00571471,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FARNELL, CHRISTOPHER",REP,R,P60009735,C00583286,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DERRICK, WILLIAM MIKE",DEM,D,H6NY21132,C00580746,2016,NY,H,21,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ERVIN, VALERIE",DEM,D,H6MD08499,C00580241,2016,MD,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"WEBER, RANDY",REP,R,H2TX14149,C00502229,2016,TX,H,14,,128913.48,123135.09,88999.14,146500.00,249811.21,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"PITTMAN, WILLIAM A",UN,,P60008646,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BUSTOS, CHERI",DEM,D,H2IL17071,C00498568,2016,IL,H,17,,901572.46,486338.12,222667.78,0.00,814012.31,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"MULLIN, MARKWAYNE MR.",REP,R,H2OK02083,C00498345,2016,OK,H,02,,257200.00,73850.00,237843.59,0.00,203510.39,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ZINN, WALTER HOWARD JR",IND,,H6MS01248,,2015,MS,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"DENT, CHARLES W REP",REP,R,H4PA15087,C00386847,2016,PA,H,15,,425022.82,151135.00,222567.25,0.00,1140271.15,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"KERBEL, STEVEN ELLIOTT",LIB,,P60006228,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WYMAN, KAYE",REP,R,P60007705,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SOPKOVICH, NICHOLAS ALEXANDER",DEM,D,P60005113,C00554998,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ROGERS, LORREN MR",REP,R,P60008307,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OGLE, JAMES ORLANDO III",REP,R,P60004322,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BENSMIHEN, JOSEPH",REP,R,H6FL22073,C00576660,2016,FL,H,22,,120450.79,83562.00,28250.27,30000.00,92200.52,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"SIMPSON, MICHAEL",REP,R,H8ID02064,C00331397,2016,ID,H,02,,188474.99,37124.99,117591.06,0.00,141194.05,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ADAMS, DESMUND DOUGLAS",DEM,D,H6IA03235,C00580282,2016,IA,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COPELAND, ARLON SCOTT",CST,,P60007457,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RICHARDSON, WILLIAM KNOX",HEL,,P60007598,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BONNERQ, JAY ALAN",REP,R,H4FL20064,C00550848,2016,FL,H,20,,1621.83,1532.95,3342.63,0.00,3624.14,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JAQUESS, DONALD MAX",DEM,D,H2TX06137,C00504225,2016,TX,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BUTTOCKS, SYDNEYS VOLUPTOUS",IND,,P60005931,C00573543,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HUIZENGA, WILLIAM P THE HON.",REP,R,H0MI02094,C00459297,2016,MI,H,02,,199003.23,54526.00,188557.81,0.00,326056.16,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CRAIG, ANGELA DAWN",DFL,D,H6MN02131,C00575209,2016,MN,H,02,,327381.00,309781.00,96439.15,0.00,230941.85,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BORIS, ROBERT IGOR MR.",UN,,P60006186,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"FLEISCHMANN, CHARLES J",REP,R,H0TN03254,C00461822,2016,TN,H,03,,644895.22,453319.72,138677.20,237658.99,558781.15,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"MCCARTHY, KEVIN",REP,R,H6CA22125,C00420935,2016,CA,H,23,,2526729.73,505877.90,1038350.76,10000.00,3343012.04,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"BARTON, JOE LINUS",REP,R,H4TX06117,C00195065,2016,TX,H,06,,384877.15,192314.73,324569.99,0.00,479181.30,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"YOUNG, TODD CHRISTOPHER",REP,R,H0IN09070,C00459255,2016,IN,H,09,,1435554.53,1055300.00,182968.16,0.00,2014301.24,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WALKER, MICHELLE ""HOPE""",IND,,P60007655,C00578591,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MILLS, MICHAEL P. JR",REP,R,H6MS01180,,2015,MS,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PENT, JEREMIAH",IND,,P60007861,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PERERA, RYAN JOSEPH QUINTON MR.",COM,,P60006541,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"PELOSI, NANCY",DEM,D,H8CA05035,C00213512,2016,CA,H,12,,958470.45,531470.18,1118189.96,0.00,821440.42,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"KEFALAS, CHRYSOVALANTIS P",REP,R,S6MD03466,C00579235,2016,MD,S,00,3,80569.00,80569.00,32375.00,0.00,48193.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ADLER, AMBER LASHELLE",DEM,D,H6NY11208,,2015,NY,H,11,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DONALDSON, KENNETH",REP,R,P60006434,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FLORES, LUCY",DEM,D,H6NV04012,C00577270,2016,NV,H,04,,106045.63,93821.28,29522.56,0.00,76523.07,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"HOPKINS, DONALD R JR",UNK,,P60008927,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LAUTEN, ROBERT EDMUND",IND,,H8CA47052,C00496554,2016,CA,H,45,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RUBIN, HOWIE",OTH,,P60009560,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PFLEIDERER, REBECCA",NNE,,P60006038,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VAN HOLLEN, CHRIS",DEM,D,S6MD03441,C00573758,2016,MD,S,00,3,4217142.00,2504684.00,461900.00,0.00,3755241.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"CASTOR, KATHY",DEM,D,H6FL11126,C00410761,2016,FL,H,14,,157439.23,104791.00,114490.16,0.00,797322.91,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"WALORSKI SWIHART, JACKIE",REP,R,H0IN02190,C00468579,2016,IN,H,02,,475468.77,265848.53,124370.55,0.00,589577.63,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BERMAN, MARYANNE BRIDGET",IAP,,P60006616,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SCHWEIKERT, DAVID",REP,R,H4AZ06045,C00540617,2016,AZ,H,06,,212671.00,52221.00,213739.64,252918.62,36406.86,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"GRAVES, SAMUEL B JR 'SAM'",REP,R,H0MO06073,C00359034,2016,MO,H,06,,399111.92,36730.00,223223.36,5522.41,570371.78,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"DELONG, PAUL",REP,R,P60007465,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"STEWART, CHRIS",REP,R,H2UT02324,C00506931,2016,UT,H,02,,142409.02,57023.30,91928.27,0.00,181912.98,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"PEARCE, STEVAN E.",REP,R,H2NM02126,C00463836,2016,NM,H,02,,443566.80,322177.95,140592.82,0.00,690726.42,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SABBAG, DOUGLAS WALTER",REP,R,P60006467,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ROKITA, THEODORE EDWARD",REP,R,H0IN04170,C00476192,2016,IN,H,04,,248711.96,136613.88,197893.17,0.00,1103840.14,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"REEDY, DARWIN MISHA ROSE",IND,,P60005832,C00572875,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BURRIS, MICHAEL CRAIG",REP,R,H6MO05213,C00516716,2016,MO,H,05,,0.02,0.00,30.00,1000.00,271.85,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MORASCINI, DAVID JOHN",NNE,,P20001145,C00304014,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VINCE, LOU",DEM,D,H6CA25151,C00577528,2016,CA,H,25,,13611.54,13361.54,2277.25,0.00,11334.29,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"TAYLOR, DEACON NEWELL",IND,,P60005485,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"O'ROURKE, ROBERT BETO",DEM,D,H2TX16185,C00501197,2016,TX,H,16,,207423.54,207423.54,45930.75,0.00,323321.40,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"RIGELL, EDWARD SCOTT MR.",REP,R,H0VA02084,C00463687,2016,VA,H,02,,509605.50,368606.00,259183.17,549500.00,413399.10,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LESSIG, LAWRENCE",DEM,D,P60009685,C00583146,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOEBER, AMIE",REP,R,H6MD06212,C00582296,2016,MD,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PENN, MARGIE NELL",DEM,D,P60006921,,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"AGUILAR, PETE",DEM,D,H2CA31125,C00510461,2016,CA,H,31,,820828.89,474730.07,268161.15,0.00,560806.86,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CHAVEZ, ROCKY",REP,R,S6CA00626,C00573832,2016,CA,S,00,3,75090.00,75090.00,52182.00,6606.00,22908.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ANDERSON, STEPHANIE MS.",NPA,,H6FL23048,C00575746,2016,FL,H,23,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CHRISTOPHER, WARREN",DEM,D,H4MD04113,C00550004,2016,MD,H,04,,187802.00,46372.00,26677.66,50000.00,80562.17,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ASTOR, HOWELL ALEXANDER",IND,,P60007234,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,True,,,"COBURN, THOMAS A",REP,R,S4OK00174,C00409888,2016,OK,S,,3,5060.00,0.00,89651.00,0.00,0.00,2015-03-31,,,
False,2016,False,,,"BARKLEY, MICHAEL JAMES",DEM,D,H2CA00096,C00495507,2016,CA,H,10,,1764.75,0.00,1969.52,21239.64,376.05,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CARTER, JERRY DEAN",IND,,S0NV00211,,2016,NV,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"STAGG, SILVIA",REP,R,P20003216,C00500082,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MUSANTE, MARCUS",DEM,D,H6CA44111,,2016,CA,H,44,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WILLS, KRYSTIN ALEXIS",DEM,D,P60005329,C00563908,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LIN, DAVID TAWEI MR.",IND,,P60007721,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MASSIE, THOMAS H.",REP,R,H2KY04121,C00509729,2016,KY,H,04,,40770.42,22800.48,48356.90,0.00,194687.78,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"DELBENE, SUZAN K",DEM,D,H0WA08046,C00459099,2016,WA,H,01,,453233.39,215030.19,185072.20,495000.00,366809.24,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"SPARROW, JACK",IND,,P60008208,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
